latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff,N,P,K,Ca,Mg,S,B,Cu,Fe,Mn,Zn,Mo,Ni,Al,Se,Si,Na,Va,DRIS_N,DRIS_P,DRIS_K,DRIS_Ca,DRIS_Mg,DRIS_S,DRIS_B,DRIS_Cu,DRIS_Fe,DRIS_Mn,DRIS_Zn,IMS,IBN
-23.193794592839613,-54.43440429416171,0.1229,0.0967,0.1012,0.0825,0.1295,0.301,0.3796,0.3583,0.0468,0.0013,0.3191,0.1724,0.4095,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43431442274277,0.1229,0.0988,0.1036,0.0961,0.1326,0.2913,0.3654,0.3378,0.0469,0.0013,0.3212,0.1806,0.3933,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43422455132383,0.123,0.1015,0.1042,0.1034,0.1342,0.2872,0.3589,0.3138,0.0469,0.0014,0.3228,0.185,0.3857,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.434134679904886,0.1231,0.1004,0.1041,0.0967,0.1339,0.2905,0.3622,0.3298,0.047,0.0014,0.3239,0.1845,0.389,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43404480848595,0.1231,0.0988,0.1036,0.0909,0.1331,0.295,0.3675,0.3434,0.0472,0.0014,0.3245,0.1828,0.3952,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43395493706701,0.1232,0.098,0.1038,0.0877,0.1323,0.2996,0.3734,0.3493,0.0473,0.0014,0.3242,0.1809,0.4031,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.433865065648064,0.1232,0.0989,0.1043,0.0892,0.1314,0.303,0.3782,0.3485,0.0475,0.0014,0.3237,0.1788,0.41,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43377519422913,0.1232,0.1,0.104,0.0915,0.1306,0.3024,0.3783,0.3457,0.0477,0.0014,0.323,0.1773,0.4122,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43368532281018,0.1233,0.1,0.1032,0.0901,0.1299,0.3012,0.3776,0.3475,0.0478,0.0014,0.3222,0.1759,0.4131,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43359545139125,0.1233,0.0996,0.1024,0.0873,0.1292,0.3043,0.3816,0.3529,0.0478,0.0014,0.3221,0.1738,0.4168,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43350557997231,0.1232,0.0979,0.1015,0.0841,0.1286,0.3087,0.3868,0.36,0.0478,0.0014,0.3222,0.1719,0.4208,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43341570855336,0.1232,0.0982,0.1018,0.084,0.1285,0.3087,0.3871,0.3602,0.0478,0.0015,0.3222,0.1724,0.4203,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.433325837134426,0.1232,0.0983,0.1029,0.0865,0.129,0.3055,0.3835,0.3559,0.0478,0.0015,0.3221,0.1748,0.416,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43323596571548,0.1231,0.098,0.1033,0.0873,0.1301,0.3005,0.3766,0.3487,0.0478,0.0015,0.3214,0.1765,0.4086,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43314609429654,0.1231,0.1017,0.105,0.0997,0.1319,0.2934,0.3656,0.3315,0.0478,0.0015,0.3202,0.1775,0.3973,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.4330562228776,0.1231,0.0986,0.1039,0.0925,0.1321,0.2927,0.3639,0.3339,0.0478,0.0015,0.3191,0.177,0.3952,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43296635145866,0.1231,0.0957,0.1017,0.0827,0.1294,0.3027,0.3777,0.3532,0.0478,0.0015,0.3179,0.174,0.4082,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43287648003973,0.1231,0.0959,0.1011,0.0817,0.1281,0.3081,0.3852,0.3646,0.0477,0.0015,0.3183,0.1733,0.4152,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43278660862078,0.1231,0.0985,0.1025,0.0897,0.1311,0.2996,0.3731,0.3534,0.0477,0.0015,0.3218,0.1787,0.4032,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43269673720184,0.1231,0.1011,0.1052,0.0978,0.1341,0.2905,0.3605,0.3335,0.0477,0.0015,0.3253,0.1835,0.3914,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.4326068657829,0.1231,0.1016,0.1059,0.0972,0.1339,0.2911,0.3618,0.3294,0.0477,0.0015,0.3259,0.182,0.395,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43251699436396,0.1231,0.0997,0.1045,0.0899,0.1324,0.2958,0.3688,0.3423,0.0478,0.0015,0.3252,0.1783,0.404,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.432427122945015,0.1231,0.0983,0.1046,0.086,0.1302,0.3021,0.3768,0.351,0.0479,0.0015,0.323,0.1753,0.4104,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43233725152608,0.1231,0.0992,0.1028,0.0874,0.1278,0.3091,0.3854,0.353,0.048,0.0014,0.3201,0.1725,0.4158,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.432247380107135,0.123,0.0989,0.1028,0.0854,0.1278,0.3091,0.3866,0.3555,0.0482,0.0014,0.3196,0.1716,0.4185,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.4321575086882,0.1229,0.098,0.1028,0.0834,0.1299,0.3034,0.3817,0.3635,0.0484,0.0014,0.3211,0.1723,0.4188,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.432067637269256,0.1229,0.0977,0.1041,0.0861,0.1308,0.2996,0.3774,0.356,0.0485,0.0014,0.3214,0.1733,0.4148,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43197776585031,0.1228,0.0995,0.1033,0.095,0.1305,0.2978,0.3734,0.3333,0.0487,0.0014,0.3206,0.1749,0.4056,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43188789443138,0.1228,0.0979,0.1025,0.0886,0.1298,0.2979,0.3724,0.3421,0.0488,0.0014,0.3196,0.1752,0.4014,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43179802301243,0.1227,0.097,0.1028,0.0858,0.1284,0.301,0.3761,0.3505,0.0488,0.0014,0.3183,0.1732,0.4062,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.4317081515935,0.1226,0.0965,0.1021,0.0824,0.1276,0.3035,0.3795,0.3587,0.0489,0.0014,0.3179,0.1719,0.4107,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43161828017456,0.1225,0.0976,0.1016,0.0832,0.1283,0.3034,0.3802,0.3575,0.049,0.0013,0.3196,0.1733,0.4102,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43152840875561,0.1225,0.0993,0.1029,0.0887,0.1292,0.3023,0.3794,0.3467,0.049,0.0013,0.3215,0.175,0.4084,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43143853733668,0.1225,0.0992,0.1039,0.0897,0.1289,0.301,0.3774,0.3452,0.049,0.0013,0.3222,0.1745,0.4078,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43134866591773,0.1226,0.0984,0.1025,0.0867,0.1285,0.2992,0.3742,0.3534,0.0488,0.0013,0.3225,0.1738,0.4069,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43125879449879,0.1228,0.0984,0.1017,0.0878,0.1295,0.2968,0.37,0.3497,0.0485,0.0013,0.3231,0.1753,0.4041,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43116892307985,0.1232,0.1003,0.1028,0.0906,0.1314,0.2936,0.3648,0.3434,0.0481,0.0013,0.3237,0.1782,0.3998,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43107905166091,0.1236,0.1007,0.1048,0.0903,0.1322,0.2883,0.3582,0.343,0.0476,0.0013,0.3227,0.1786,0.3941,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43098918024197,0.124,0.0992,0.1041,0.0951,0.132,0.2814,0.3505,0.3282,0.0471,0.0013,0.3202,0.1771,0.3869,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43089930882303,0.1244,0.1001,0.1028,0.1023,0.1316,0.2811,0.3498,0.2974,0.0465,0.0013,0.3175,0.1792,0.3829,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.430809437404086,0.1247,0.0973,0.0995,0.086,0.1301,0.2898,0.359,0.336,0.046,0.0013,0.314,0.1855,0.3835,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43071956598515,0.1249,0.0967,0.1022,0.0877,0.1347,0.2911,0.358,0.3435,0.0455,0.0014,0.3143,0.1936,0.3783,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.193794592839613,-54.43062969456621,0.1249,0.1106,0.1147,0.1408,0.1516,0.279,0.3387,0.3167,0.0449,0.0014,0.3221,0.205,0.3629,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43916747936556,0.1244,0.1035,0.1119,0.1295,0.1539,0.2379,0.2858,0.2672,0.0391,0.0013,0.307,0.2106,0.3078,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.439077607946615,0.1246,0.1031,0.1055,0.1293,0.1471,0.2409,0.2898,0.2511,0.0397,0.0012,0.3022,0.2042,0.3127,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43898773652768,0.1247,0.103,0.1045,0.119,0.1408,0.2441,0.2914,0.2518,0.0403,0.0012,0.3,0.1934,0.3179,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.438897865108736,0.1247,0.1004,0.1005,0.1038,0.1367,0.2499,0.2994,0.2732,0.0408,0.0012,0.3013,0.1872,0.3274,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.4388079936898,0.1246,0.0986,0.1006,0.1001,0.135,0.2589,0.3142,0.2935,0.0413,0.0013,0.3064,0.1858,0.3416,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.438718122270856,0.1245,0.0983,0.1018,0.097,0.1334,0.2672,0.3281,0.3123,0.0417,0.0013,0.3097,0.184,0.3548,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43862825085191,0.1242,0.099,0.1024,0.093,0.1313,0.2743,0.3402,0.3265,0.0421,0.0013,0.3097,0.1808,0.3659,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43853837943298,0.124,0.1002,0.1024,0.0924,0.13,0.2798,0.3488,0.3286,0.0426,0.0014,0.3092,0.1787,0.374,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.438448508014034,0.1237,0.1001,0.1016,0.0941,0.1297,0.2843,0.3535,0.3254,0.0429,0.0014,0.3087,0.1783,0.379,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43835863659509,0.1236,0.0992,0.1014,0.0941,0.1306,0.2854,0.3532,0.3253,0.0433,0.0014,0.3089,0.1795,0.3796,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43826876517616,0.1235,0.0978,0.1015,0.094,0.1335,0.2804,0.3449,0.3246,0.0435,0.0015,0.3115,0.1831,0.3731,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43817889375721,0.1234,0.0975,0.1016,0.0969,0.1372,0.2721,0.3328,0.316,0.0437,0.0015,0.3146,0.188,0.3623,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43808902233828,0.1234,0.1007,0.1037,0.1032,0.1407,0.2635,0.3211,0.3005,0.0439,0.0015,0.3157,0.1946,0.3481,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43799915091933,0.1234,0.1045,0.1074,0.1168,0.1434,0.2559,0.3115,0.2825,0.044,0.0015,0.3153,0.2008,0.3342,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43790927950039,0.1234,0.1035,0.1057,0.1223,0.1418,0.2578,0.316,0.2715,0.0442,0.0015,0.3125,0.197,0.3383,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43781940808145,0.1234,0.0976,0.1017,0.1037,0.1367,0.2677,0.3322,0.2912,0.0444,0.0015,0.3078,0.185,0.3572,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43772953666251,0.1233,0.0962,0.0988,0.0889,0.1327,0.2768,0.3452,0.3202,0.0446,0.0015,0.3056,0.1772,0.372,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.437639665243566,0.1232,0.0952,0.0986,0.0784,0.1297,0.2853,0.3545,0.3435,0.0448,0.0015,0.3059,0.174,0.3821,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43754979382463,0.1231,0.0963,0.1011,0.085,0.1288,0.2905,0.3597,0.3427,0.0451,0.0014,0.3084,0.174,0.3878,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43745992240569,0.1229,0.0999,0.1038,0.0975,0.1311,0.2912,0.3599,0.3292,0.0454,0.0014,0.314,0.1777,0.3887,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43737005098675,0.1228,0.101,0.1047,0.1027,0.1335,0.2899,0.3579,0.3208,0.0457,0.0014,0.3184,0.1811,0.3872,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
-23.1938770436486,-54.43728017956781,0.1226,0.0986,0.1034,0.097,0.1347,0.2867,0.3538,0.3251,0.0459,0.0014,0.3186,0.1817,0.3836,53.98,4.15,23.56,10.6,4.15,3.0,46.53,9.29,128.27,68.01,33.63,3.38,0.67,157.36,3.21,995.19,35.15,0.43,-0.28,0.45,0.49,0.21,0.99,0.21,0.4,-3.43,1.21,0.21,-0.23,-0.23,8.34
